name,amenity,country,iso3,source,latitude,longitude,operator,addr_city,building
CEG,school,Burkina Faso,BFA,OSM,12.18448,-0.23003,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.18175,-0.23554,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.18091,-0.2355,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.18059,-0.2241,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.19654,-0.03107,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.18395,-0.0733,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.20548,-0.07849,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.17038,-0.25205,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.18018,-0.2227,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.17083,-0.2186,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.23891,-0.23722,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.25629,-0.2193,,,
Ecole primaire B,school,Burkina Faso,BFA,OSM,12.28592,-0.22017,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.29825,-0.21588,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.26207,-0.24567,,,
Ecole primaire A,school,Burkina Faso,BFA,OSM,12.28649,-0.19963,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.26905,0.05403,,,
CEG,school,Burkina Faso,BFA,OSM,12.28872,-0.19598,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.44264,-2.32052,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.47356,-2.30808,,,
CEG,school,Burkina Faso,BFA,OSM,13.4694,-2.30095,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.46526,-2.31627,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.22589,-0.28061,,,
CEG,school,Burkina Faso,BFA,OSM,12.2199,-0.28178,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.27419,-0.02017,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.26785,-0.20131,,,
CEG,school,Burkina Faso,BFA,OSM,12.20122,-0.15333,,,
CEG,school,Burkina Faso,BFA,OSM,12.19588,-0.1288,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.20584,-0.12943,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.19678,-0.1218,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.16814,-0.01342,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.16318,-0.08608,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.17023,-0.05465,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.16964,-0.0551,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.2163,-0.02873,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.18181,-0.00927,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.23807,-0.12008,,,
EPP Bittou,school,Burkina Faso,BFA,OSM,11.26455,-0.30684,,,
Complexe scolaire Baraka,school,Burkina Faso,BFA,OSM,11.13772,-4.28184,,,
Complexe scolaire la référence,school,Burkina Faso,BFA,OSM,11.13838,-4.28354,,,
Lycée Kourita de Koupela,school,Burkina Faso,BFA,OSM,12.18302,-0.36426,,,
Médersa,school,Burkina Faso,BFA,OSM,11.87327,-1.46847,,,
Projet (CEG?),school,Burkina Faso,BFA,OSM,11.87205,-1.47612,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.19194,-0.00949,,,
Ecole Primaire Privée Espérance de Saaba,school,Burkina Faso,BFA,OSM,12.36901,-1.39974,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.22309,-0.06745,,,
CEG en construction,school,Burkina Faso,BFA,OSM,12.23098,-0.0752,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.24775,-0.0288,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.23921,-0.05306,,,
CEG,school,Burkina Faso,BFA,OSM,12.24178,-0.05288,,,
CEG,school,Burkina Faso,BFA,OSM,12.30447,-0.0875,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.2979,-0.09081,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.20517,-0.15603,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.27324,-0.14643,,,
Médersa,school,Burkina Faso,BFA,OSM,12.27113,-0.14234,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.26603,-0.11587,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.16904,-0.15824,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.167,-0.13797,,,
CEG,school,Burkina Faso,BFA,OSM,12.15816,-0.13259,,,
Ecole,school,Burkina Faso,BFA,OSM,12.16295,-0.12217,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.19144,-0.15273,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.29969,-0.09568,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.22727,-1.74556,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.25993,-1.64384,,,
Ecole,school,Burkina Faso,BFA,OSM,12.28662,-1.67983,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.27705,-1.70409,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.2862,-1.63434,,,
CEG,school,Burkina Faso,BFA,OSM,12.28277,-1.71323,,,
Médersa,school,Burkina Faso,BFA,OSM,12.2769,-1.71485,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.60145,-2.38438,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.28861,-1.71834,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.28188,-1.71847,,,
Ecole catholique Rimkiéma,school,Burkina Faso,BFA,OSM,12.27822,-1.71923,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.30628,-1.74285,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.26995,-1.75994,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.25967,-1.75388,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.2353,-1.7623,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.30585,-1.776,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.28473,-1.74699,,,
Ecole,school,Burkina Faso,BFA,OSM,12.33501,-1.66451,,,
Ecole,school,Burkina Faso,BFA,OSM,12.33845,-1.67191,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.32144,-1.69045,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.45094,-2.04288,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.44466,-2.04407,,,
Médersa,school,Burkina Faso,BFA,OSM,12.4378,-2.04058,,,
Lycée communal,school,Burkina Faso,BFA,OSM,12.43067,-2.04868,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.43547,-2.02408,,,
CEG,school,Burkina Faso,BFA,OSM,12.22766,-1.74634,,,
Médersa,school,Burkina Faso,BFA,OSM,12.27261,-1.7196,,,
Ecole,school,Burkina Faso,BFA,OSM,12.27256,-1.70691,,,
Ecole,school,Burkina Faso,BFA,OSM,12.27011,-1.70316,,,
Ecole,school,Burkina Faso,BFA,OSM,12.27085,-1.70466,,,
Ecole,school,Burkina Faso,BFA,OSM,12.2577,-1.72951,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.22321,-1.71941,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.23589,-1.72604,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.2347,-1.75545,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.43479,-2.02276,,,
CEG,school,Burkina Faso,BFA,OSM,12.27568,-1.7234,,,
Ecole,school,Burkina Faso,BFA,OSM,12.27971,-1.72161,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.27739,-1.73787,,,
CEG,school,Burkina Faso,BFA,OSM,12.27169,-1.72761,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.37525,-1.7515,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.37785,-1.74843,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.401,-1.7306,,,
CEG,school,Burkina Faso,BFA,OSM,12.38262,-1.76151,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.3036,-1.76252,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.33792,-1.71273,,,
Médersa,school,Burkina Faso,BFA,OSM,12.37334,-1.72265,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.37116,-1.72767,,,
Médersa,school,Burkina Faso,BFA,OSM,12.36227,-1.71235,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.36684,-1.70577,,,
CEG,school,Burkina Faso,BFA,OSM,12.30314,-1.76341,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.29748,-1.76957,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.29738,-1.76512,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.38269,-1.76092,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.32846,-1.70012,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.31827,-1.70723,,,
CEG,school,Burkina Faso,BFA,OSM,12.31667,-1.70328,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.31822,-1.7034,,,
Ecole (construction),school,Burkina Faso,BFA,OSM,12.26407,-1.72247,,,
Ecole,school,Burkina Faso,BFA,OSM,12.26221,-1.72652,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.29538,-1.79771,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.28542,-1.76828,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.27881,-1.72402,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.32584,-1.78146,,,
CEG?,school,Burkina Faso,BFA,OSM,12.3264,-1.78026,,,
CEG,school,Burkina Faso,BFA,OSM,12.33976,-1.75897,,,
CEG,school,Burkina Faso,BFA,OSM,12.34062,-1.73698,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.34347,-1.7416,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.34793,-1.75923,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.35317,-1.7819,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.19594,-1.65486,,,
CEG,school,Burkina Faso,BFA,OSM,12.28606,-1.76631,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.3718,-2.07762,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.37168,-2.07561,,,
CEG,school,Burkina Faso,BFA,OSM,12.37398,-2.0758,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.39053,-2.06053,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.39123,-2.09029,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.37726,-2.10578,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.40494,-2.06872,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.41383,-2.04135,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.34112,-1.66106,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.37415,-2.21898,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.37805,-2.17002,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.36151,-2.20234,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.35785,-2.18294,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.32876,-2.20479,,,
CEG,school,Burkina Faso,BFA,OSM,12.33822,-2.18517,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.46503,-2.13669,,,
CEG,school,Burkina Faso,BFA,OSM,12.44672,-2.06218,,,
Ecole primaire (A VERIFIER),school,Burkina Faso,BFA,OSM,12.40387,-2.10791,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.61473,-2.41961,,,
Collège (Lycée Municipal),school,Burkina Faso,BFA,OSM,12.34043,-2.17077,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.33434,-2.17347,,,
Ecole (non fonctionnelle),school,Burkina Faso,BFA,OSM,12.32821,-2.1425,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.32346,-2.13915,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.32797,-2.12624,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.32006,-2.16017,,,
Ecole primaire A,school,Burkina Faso,BFA,OSM,12.32762,-2.17307,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.37767,-2.05225,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.3148,-2.20825,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.31441,-2.17942,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.36565,-2.16291,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.36743,-2.14707,,,
Ecole (projet),school,Burkina Faso,BFA,OSM,12.36498,-2.15771,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.38964,-2.13691,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.41955,-2.15796,,,
CEG,school,Burkina Faso,BFA,OSM,12.40809,-2.15963,,,
CEG,school,Burkina Faso,BFA,OSM,12.32735,-2.17399,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.23762,-1.64802,,,
Préscolaire,kindergarten,Burkina Faso,BFA,OSM,12.24311,-1.65599,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.24449,-1.65647,,,
Ecole,school,Burkina Faso,BFA,OSM,12.24572,-1.67305,,,
Médersa,school,Burkina Faso,BFA,OSM,12.24504,-1.6485,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.40115,-2.10818,,,
CEG,school,Burkina Faso,BFA,OSM,12.40616,-2.09607,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.39501,-2.09272,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.48315,-2.0834,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.44845,-2.08098,,,
CEG,school,Burkina Faso,BFA,OSM,12.42207,-2.06102,,,
Ecole,school,Burkina Faso,BFA,OSM,12.28384,-1.70288,,,
CEG,school,Burkina Faso,BFA,OSM,12.30103,-1.68159,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.29999,-1.68154,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.31882,-1.67338,,,
Ecole,school,Burkina Faso,BFA,OSM,12.32856,-1.67737,,,
Ecole,school,Burkina Faso,BFA,OSM,12.34393,-1.66492,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.44926,-2.11236,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.47507,-2.04711,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.47592,-2.02719,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.50181,-1.97747,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.50342,-1.96098,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.51163,-1.95161,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.52774,-1.94065,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.45367,-2.01379,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.3229,-2.18438,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.42982,-2.03322,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.31635,-2.18906,,,
CEG,school,Burkina Faso,BFA,OSM,12.30414,-2.14736,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.30394,-2.15738,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.33416,-2.12128,,,
Médersa,school,Burkina Faso,BFA,OSM,12.43561,-2.02971,,,
CEG,school,Burkina Faso,BFA,OSM,12.43575,-2.03568,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.43571,-2.03629,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.43636,-2.03674,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.30132,-2.19463,,,
École GueswendBala,school,Burkina Faso,BFA,OSM,12.32446,-1.52262,,,
Complexe scolaire Aurore,school,Burkina Faso,BFA,OSM,12.33069,-1.50563,,,
Ecole Delwendé,school,Burkina Faso,BFA,OSM,12.33784,-1.51432,,,
Lycée Zémaguida,school,Burkina Faso,BFA,OSM,12.34029,-1.50962,,,
Lycée Girovy,school,Burkina Faso,BFA,OSM,12.35058,-1.49961,,,
Lycée technique Amilcar cabral,school,Burkina Faso,BFA,OSM,12.38192,-1.46198,,,
Lycée de la jeunesse,school,Burkina Faso,BFA,OSM,12.38243,-1.47639,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.48994,-2.32141,,,
Lycée Technique Charles Lavigerie,school,Burkina Faso,BFA,OSM,12.36312,-1.52567,,,
Lycée Saint-Exupéry de Ouagadougou,school,Burkina Faso,BFA,OSM,12.36444,-1.52433,,,
École de l´amitié,school,Burkina Faso,BFA,OSM,12.38463,-1.48764,,,
Collège Horizon International,school,Burkina Faso,BFA,OSM,12.37954,-1.48818,,,
École Franco-arabe,school,Burkina Faso,BFA,OSM,12.3805,-1.48767,,,
École Dassasgo C D,school,Burkina Faso,BFA,OSM,12.37361,-1.47667,,,
Cours privé Marie Curie,school,Burkina Faso,BFA,OSM,12.36973,-1.46258,,,
Groupe scolaire sainte Colette,school,Burkina Faso,BFA,OSM,12.37415,-1.45884,,,
Juvenat,school,Burkina Faso,BFA,OSM,12.37739,-1.47515,,,
Lycée Municipal Venegré,school,Burkina Faso,BFA,OSM,12.33792,-1.56075,,,
Lycée Mixte de Goughin,school,Burkina Faso,BFA,OSM,12.34766,-1.55119,,,
École Cité An II,school,Burkina Faso,BFA,OSM,12.3425,-1.5236,,,
École Kamsonghin Sud,school,Burkina Faso,BFA,OSM,12.34933,-1.52497,,,
École Cissin Nord,school,Burkina Faso,BFA,OSM,12.34138,-1.54157,,,
Office Central des Examens et Concours,university,Burkina Faso,BFA,OSM,12.34028,-1.52872,,,
Lycée Saint-Joseph,school,Burkina Faso,BFA,OSM,12.33926,-1.52691,,,
Fondation Jean Paul II IPD AOS,school,Burkina Faso,BFA,OSM,12.39223,-1.46742,,,
Ecole Waog Taaba,school,Burkina Faso,BFA,OSM,12.31842,-1.52709,,,
Groupe scolaire la source,school,Burkina Faso,BFA,OSM,12.40186,-1.47674,,,
ecole Wayalgin C,school,Burkina Faso,BFA,OSM,12.39884,-1.48006,,,
École Nabonswendé,school,Burkina Faso,BFA,OSM,12.3897,-1.47986,,,
École Dassasgo A E F,school,Burkina Faso,BFA,OSM,12.38542,-1.47467,,,
Lycée des Nations,school,Burkina Faso,BFA,OSM,12.31759,-1.53497,,,
Lycée Universalis,school,Burkina Faso,BFA,OSM,12.31884,-1.53492,,,
Ecole Naba Ambga,school,Burkina Faso,BFA,OSM,12.31857,-1.51196,,,
ISPP,college,Burkina Faso,BFA,OSM,12.32952,-1.5244,,,
Lycée Newton Descartes,school,Burkina Faso,BFA,OSM,12.3938,-1.46936,,,
"Centre Islamique ""El Nour""",school,Burkina Faso,BFA,OSM,12.3821,-1.46053,,,
École Tabtinga,school,Burkina Faso,BFA,OSM,12.38016,-1.46145,,,
École Kalgondin,school,Burkina Faso,BFA,OSM,12.35496,-1.50539,,,
Ecole,school,Burkina Faso,BFA,OSM,12.22829,-1.48481,,,
Ecole,school,Burkina Faso,BFA,OSM,12.22668,-1.48506,,,
Ecole primaire Kua D,school,Burkina Faso,BFA,OSM,11.17803,-4.24646,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.22768,-1.47389,,,
CEG,school,Burkina Faso,BFA,OSM,12.18341,-1.50216,,,
Ecole Trame d´accueil,school,Burkina Faso,BFA,OSM,12.38313,-1.45538,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.82982,-1.56596,,,
École Internationale,school,Burkina Faso,BFA,OSM,12.3801,-1.4894,,,
École Belemtissé,school,Burkina Faso,BFA,OSM,12.38411,-1.49231,,,
École zone du bois,school,Burkina Faso,BFA,OSM,12.38582,-1.49262,,,
École nationale de santé animale,school,Burkina Faso,BFA,OSM,12.3851,-1.49697,,,
École Communale de Zogona,school,Burkina Faso,BFA,OSM,12.37673,-1.49475,,,
École Wend La Mita,school,Burkina Faso,BFA,OSM,12.35633,-1.48832,,,
Juvenat Saint Camille,school,Burkina Faso,BFA,OSM,12.36064,-1.48626,,,
Médersa,school,Burkina Faso,BFA,OSM,11.81926,-1.55133,,,
ecole Elysa,school,Burkina Faso,BFA,OSM,12.38901,-1.45704,,,
Ecole Famille,school,Burkina Faso,BFA,OSM,12.3912,-1.45437,,,
Lycée William Ponty,school,Burkina Faso,BFA,OSM,12.39586,-1.46192,,,
Ecole Anny Simone,school,Burkina Faso,BFA,OSM,12.40103,-1.46254,,,
EFEC,school,Burkina Faso,BFA,OSM,12.36281,-1.49826,,,
École 1200 Logements,school,Burkina Faso,BFA,OSM,12.36205,-1.49595,,,
ISIG,university,Burkina Faso,BFA,OSM,12.36018,-1.49838,,,
École du Secteur 29 Dagnoen ABC,school,Burkina Faso,BFA,OSM,12.36376,-1.49249,,,
Noviciat,school,Burkina Faso,BFA,OSM,12.38402,-1.46087,,,
École Paspanga A et B,school,Burkina Faso,BFA,OSM,12.37764,-1.51755,,,
Collège de Formation Technique,school,Burkina Faso,BFA,OSM,12.37559,-1.51656,,,
Lycée Réveil,school,Burkina Faso,BFA,OSM,12.37142,-1.49885,,,
Institut des Sciences,school,Burkina Faso,BFA,OSM,12.35731,-1.48056,,,
Grand Séminaire Saint jean-baptiste,university,Burkina Faso,BFA,OSM,12.39546,-1.47652,,,
ENAREF,college,Burkina Faso,BFA,OSM,12.39179,-1.47954,,,
Groupe Scolaire Saint Viateur,school,Burkina Faso,BFA,OSM,12.37785,-1.46728,,,
Centre de Formation Biblique,school,Burkina Faso,BFA,OSM,12.38441,-1.45924,,,
École Wemtenga,school,Burkina Faso,BFA,OSM,12.37335,-1.48453,,,
Lycée Songtaaba,school,Burkina Faso,BFA,OSM,12.359,-1.55759,,,
Lycée Privé Noureine,school,Burkina Faso,BFA,OSM,12.36351,-1.55251,,,
École Kolg-Kom,school,Burkina Faso,BFA,OSM,12.38486,-1.57236,,,
Ecole de Douane,school,Burkina Faso,BFA,OSM,12.37531,-1.52012,,,
ecole primaire dapoya 2,school,Burkina Faso,BFA,OSM,12.38165,-1.51883,,,
École Sacré-Cœur de Dapoya,school,Burkina Faso,BFA,OSM,12.38276,-1.52307,,,
Garderie,school,Burkina Faso,BFA,OSM,12.38179,-1.52705,,,
École Nemnin,school,Burkina Faso,BFA,OSM,12.38158,-1.5324,,,
École Managbzanga,school,Burkina Faso,BFA,OSM,12.33907,-1.55122,,,
Lycée Dimdolossom,school,Burkina Faso,BFA,OSM,12.37758,-1.53575,,,
École larlé A B,school,Burkina Faso,BFA,OSM,12.37649,-1.53606,,,
Collège des jeunes filles Notre Dame de Kologh-Naba,school,Burkina Faso,BFA,OSM,12.38107,-1.54607,,,
École Kologh-Naba,school,Burkina Faso,BFA,OSM,12.38114,-1.54865,,,
Lycée Parents d´Élèves,school,Burkina Faso,BFA,OSM,12.34041,-1.56959,,,
École Franco-Arabe,school,Burkina Faso,BFA,OSM,12.3417,-1.56611,,,
École Ragnim Kamba,school,Burkina Faso,BFA,OSM,12.33812,-1.56636,,,
Collège Trikoni,school,Burkina Faso,BFA,OSM,12.32524,-1.54185,,,
École Communale B de Ouidi,school,Burkina Faso,BFA,OSM,12.37946,-1.53679,,,
Ecole Naba Wagsé B,school,Burkina Faso,BFA,OSM,12.37958,-1.5534,,,
"Institut Franco-Arabe ""Al Elmi""",school,Burkina Faso,BFA,OSM,12.37364,-1.55429,,,
Ecole Kossoghin,school,Burkina Faso,BFA,OSM,12.40093,-1.55429,,,
École notre Dame de l´Espérance,school,Burkina Faso,BFA,OSM,12.4015,-1.56949,,,
École Sakada,school,Burkina Faso,BFA,OSM,12.40241,-1.57475,,,
École Galiyam,school,Burkina Faso,BFA,OSM,12.40569,-1.57966,,,
École basywensida,school,Burkina Faso,BFA,OSM,12.39501,-1.57652,,,
École Tampouy A B,school,Burkina Faso,BFA,OSM,12.39514,-1.57014,,,
Complexe scolaire Saint-Pierre de Kouka,school,Burkina Faso,BFA,OSM,12.35665,-1.55514,,,
Lycée municipal,school,Burkina Faso,BFA,OSM,12.39715,-1.56076,,,
École Tampouy E,school,Burkina Faso,BFA,OSM,12.39517,-1.56417,,,
École Signonghin A B,school,Burkina Faso,BFA,OSM,12.39315,-1.57638,,,
Centre Dominique Chauvet d´arcizas,school,Burkina Faso,BFA,OSM,12.39739,-1.58658,,,
Collège Nakem Zanga,school,Burkina Faso,BFA,OSM,12.39578,-1.58133,,,
École de Signonghin C,school,Burkina Faso,BFA,OSM,12.39638,-1.58487,,,
École Gounghin Nord B,school,Burkina Faso,BFA,OSM,12.35794,-1.55006,,,
Ecole Gounghin Nord C,school,Burkina Faso,BFA,OSM,12.35842,-1.55532,,,
Soeurs Aspirat,university,Burkina Faso,BFA,OSM,12.39487,-1.56815,,,
Groupe scolaire Baoneere,school,Burkina Faso,BFA,OSM,12.34631,-1.56883,,,
École primaire privée Boawendson,school,Burkina Faso,BFA,OSM,12.33307,-1.58362,,,
École primaire privée Adventiste Elysée,school,Burkina Faso,BFA,OSM,12.33236,-1.58438,,,
École la fraternité,school,Burkina Faso,BFA,OSM,12.33877,-1.57466,,,
École Ste Famille,school,Burkina Faso,BFA,OSM,12.33748,-1.57732,,,
Groupe scolaire Omar,school,Burkina Faso,BFA,OSM,12.33665,-1.57686,,,
École Pissy A B,school,Burkina Faso,BFA,OSM,12.33449,-1.57719,,,
École des Sourds-Muets,school,Burkina Faso,BFA,OSM,12.34207,-1.57067,,,
Ecole privée la paix,school,Burkina Faso,BFA,OSM,12.3259,-1.54833,,,
Ecole Sin-Yiri C D,school,Burkina Faso,BFA,OSM,12.34356,-1.4889,,,
Ecole Sin-Yiri A B,school,Burkina Faso,BFA,OSM,12.35258,-1.48602,,,
"Groupe scolaire ""Bon Berger""",school,Burkina Faso,BFA,OSM,12.35101,-1.47556,,,
Groupe scolaire Yiguia-Bangré,school,Burkina Faso,BFA,OSM,12.36026,-1.47681,,,
Ecole Manegda,school,Burkina Faso,BFA,OSM,12.35991,-1.46981,,,
Groupe scolaire Boa Yam,school,Burkina Faso,BFA,OSM,12.36637,-1.4683,,,
collège privé Benaja,school,Burkina Faso,BFA,OSM,12.32403,-1.55284,,,
École Wendmanagda,school,Burkina Faso,BFA,OSM,12.33947,-1.55436,,,
Complexe Scolaire Parents d´Élèves,school,Burkina Faso,BFA,OSM,12.34103,-1.5697,,,
École Kwamé N'Krumah B,school,Burkina Faso,BFA,OSM,12.375,-1.5487,,,
Ecole Ouogodogo A B,school,Burkina Faso,BFA,OSM,12.37844,-1.55816,,,
École publique Ouogodogo C D,school,Burkina Faso,BFA,OSM,12.37275,-1.56689,,,
Les cours privés de la Solidarité,school,Burkina Faso,BFA,OSM,12.37714,-1.57174,,,
École publique Nongomikim,school,Burkina Faso,BFA,OSM,12.37254,-1.57275,,,
École primaire privée Song-Taba,school,Burkina Faso,BFA,OSM,12.37143,-1.57472,,,
